Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,21027
Base Time Seconds,1744929068
Base Time Fractional,.628364260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
13954,0.2307002693415,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9995117187500,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.229843020
13955,0.2304423004389,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0228104591370,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.233347680
13956,0.2475613504648,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9779462814331,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.236826040
13957,0.2650421559811,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9502859115601,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.240289540
13958,0.2332736104727,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9690127372742,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.243798000
13959,0.2577868402004,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9765439033508,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.247277180
13960,0.2562613785267,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9973144531250,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.250771700
13961,0.2388745695353,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9961709976196,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.254257940
13962,0.2495470494032,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9885749816895,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.257731600
13963,0.2696806788445,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9566087722778,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.261205040
13964,0.2606990933418,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0058264732361,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.264706020
13965,0.2414786666632,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0385866165161,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.268169940
13966,0.2517196834087,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9666695594788,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.271667760
13967,0.2317597270012,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0385866165161,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.275150940
13968,0.309384137392,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0208811759949,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.278638840
13969,0.3206195533276,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0474805831909,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.282135520
13970,0.2538650631905,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9564876556396,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.285599620
13971,0.27067014575,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9839944839478,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.289067260
13972,0.2535802721977,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9516882896423,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.292538260
13973,0.2644296586514,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9597063064575,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.296003900
13974,0.2618200480938,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9824457168579,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.299469880
13975,0.254874587059,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0211491584778,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.302969260
13976,0.2334450632334,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0170950889587,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.306444120
13977,0.2379905581474,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0229649543762,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.309923360
13978,0.2600844800472,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9902367591858,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.313407680
13979,0.2347085177898,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9718904495239,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.316887800
13980,0.2405907660723,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0449833869934,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.320357740
13981,0.2622202932835,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9894018173218,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.323831980
13982,0.2663733363152,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9796085357666,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.327311280
13983,0.2360240370035,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9959120750427,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.330796220
13984,0.2673671841621,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9588384628296,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.334276520
13985,0.2396950870752,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0381641387939,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.337770920
13986,0.2412571310997,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0393400192261,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.341237300
13987,0.2639674246311,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9550528526306,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.344719660
13988,0.2628580033779,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9518747329712,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.348180080
13989,0.2367963790894,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0418372154236,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.351669300
13990,0.2698980569839,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9683723449707,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.355161960
13991,0.2594026327133,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9873995780945,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.358618600
13992,0.2304903864861,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0071883201599,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.362115800
13993,0.2625943422318,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9775657653809,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.365587780
13994,0.2736748158932,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9968194961548,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.369062080
13995,0.2350745052099,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0352544784546,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.372541260
13996,0.232638001442,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0148653984070,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.376006500
13997,0.2327785789967,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9884614944458,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.379461600
13998,0.3153844475746,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0046916007996,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.382941340
13999,0.3083325028419,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0223565101624,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.386421580
14000,0.2490018755198,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9699211120605,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.389904040
14001,0.2359084635973,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9675374031067,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.393396420
14002,0.2350552082062,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0292072296143,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.396869240
14003,0.2525360882282,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9797544479370,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.400339260
14004,0.2332042753696,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9687857627869,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.403826820
14005,0.2306946516037,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0397944450378,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.407298420
14006,0.2569873631001,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9718503952026,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.410800420
14007,0.2466674894094,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9955716133118,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.414293000
14008,0.2439979612827,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9919395446777,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.417782740
14009,0.2480351775885,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9656887054443,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.421276300
14010,0.2411068975925,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0164141654968,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.424756560
14011,0.2479618191719,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9508533477783,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.428239620
14012,0.2468619346619,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9931473731995,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.431721540
14013,0.2534857690334,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0379056930542,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.435192520
14014,0.265610575676,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0172901153564,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.438656640
14015,0.2574937343597,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0123281478882,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.442154880
14016,0.2306078225374,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0088186264038,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.445644480
14017,0.2718489170074,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9653811454773,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.449131100
14018,0.2308948636055,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0111613273621,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.452618920
14019,0.2654257118702,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9764304161072,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.456089400
14020,0.2577500641346,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9957981109619,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.459583220
14021,0.2682685852051,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0310235023499,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.463062360
14022,0.2445662170649,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0284128189087,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.466532160
14023,0.2553021907806,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9709830284119,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.470012180
14024,0.2301552444696,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0120687484741,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.473483880
14025,0.239525616169,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0385866165161,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.476961480
14026,0.2437899410725,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0368843078613,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.480431720
14027,0.2618316113949,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9581575393677,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.483908260
14028,0.3067492544651,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0202002525330,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.487388460
14029,0.3190799355507,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9813842773438,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.490872560
14030,0.2328922450542,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0382461547852,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.494350180
14031,0.2476015537977,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0401349067688,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.497823000
14032,0.2505850791931,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0398349761963,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.501283600
14033,0.2652617394924,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9637918472290,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.504777740
14034,0.2427980601788,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0426001548767,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.508249640
14035,0.230525046587,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0166091918945,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.511732640
14036,0.2698958516121,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9749145507813,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.515217140
14037,0.2502499520779,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9855833053589,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.518682080
14038,0.2331349402666,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0106663703918,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.522158380
14039,0.2429367303848,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9783601760864,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.525645900
14040,0.2663133740425,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0005650520325,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.529143920
14041,0.2566637694836,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0310959815979,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.532625200
14042,0.2620627582073,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9841485023499,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.536091420
14043,0.2595665454865,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0226240158081,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.539561700
14044,0.2359200119972,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0274643898010,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.543052000
14045,0.2332158237696,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9671969413757,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.546547080
14046,0.2423780858517,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0380921363831,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.550023440
14047,0.2597241103649,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9681782722473,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.553533220
14048,0.236426576972,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0329842567444,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.557020480
14049,0.2453771680593,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9603543281555,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.560493920
14050,0.2638728320599,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9659080505371,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.563992220
14051,0.234951198101,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0401029586792,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.567462540
14052,0.2312993407249,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0242133140564,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.570947300
14053,0.2340710014105,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0346140861511,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.574432580
14054,0.2400245070457,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9797220230103,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.577916800
14055,0.2643256783485,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9595923423767,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.581384920
14056,0.2369928359985,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0240182876587,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.584888620
14057,0.2566889822483,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0267105102539,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.588360380
14058,0.3174273967743,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0198597908020,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.591829640
14059,0.3054755628109,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0090365409851,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.595318580
14060,0.2380001842976,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0099854469299,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.598796300
14061,0.2717471122742,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9987897872925,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.602289760
14062,0.2438843846321,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0099129676819,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.605779640
14063,0.2470855116844,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0197873115540,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.609240320
14064,0.2388784736395,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9921660423279,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.612742180
14065,0.2359662503004,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9913721084595,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.616217800
14066,0.2359643280506,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9598927497864,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.619692460
14067,0.2681530416012,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9574766159058,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.623166580
14068,0.2575998306274,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0152058601379,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.626641160
14069,0.246769502759,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9940552711487,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.630117620
14070,0.2513287961483,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9551334381104,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.633604320
14071,0.2747633457184,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9787006378174,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.637124420
14072,0.2468639463186,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0066938400269,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.640597660
14073,0.2506911456585,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0247807502747,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.644088940
14074,0.246648401022,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0049591064453,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.647562340
14075,0.2441713064909,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9732122421265,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.651041400
14076,0.2308564484119,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0177760124207,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.654528160
14077,0.2309179902077,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0211491584778,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.658018200
14078,0.2357697933912,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9884209632874,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.661483380
14079,0.2590790390968,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9721908569336,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.664964840
14080,0.2516482770443,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0432400703430,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.668439360
14081,0.2301052808762,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0203866958618,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.671915760
14082,0.256515622139,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9607677459717,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.675383400
14083,0.2352035343647,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0123691558838,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.678868000
14084,0.2430503368378,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9836540222168,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.682351980
14085,0.2484356164932,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0327982902527,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.685850480
14086,0.2542158961296,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9514608383179,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.689333220
14087,0.2310778945684,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0018138885498,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.692838740
14088,0.3147141933441,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0251212120056,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.696320660
14089,0.3243176341057,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9754090309143,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.699800240
14090,0.23659029603,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0063533782959,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.703297300
14091,0.2638193368912,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9625840187073,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.706797280
14092,0.2441983819008,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0152878761292,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.710268420
14093,0.2561206221581,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0074887275696,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.713754380
14094,0.2626268565655,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0349545478821,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.717218760
14095,0.2645567953587,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0090775489807,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.720693300
14096,0.2654581964016,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9525556564331,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.724165960
14097,0.2636113166809,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9690532684326,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.727656140
14098,0.2339554429054,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0358629226685,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.731136180
14099,0.2644549608231,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9691667556763,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.734622980
14100,0.2325243353844,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0132040977478,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.738088960
14101,0.2300937324762,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0151658058167,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.741553820
14102,0.2440441846848,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0250802040100,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.745044540
14103,0.2513478398323,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0396084785461,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.748527900
14104,0.2363013923168,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9665155410767,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.752025300
14105,0.2359816431999,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0240273475647,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.755510040
14106,0.264570504427,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9647407531738,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.758993480
14107,0.2657514214516,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9735202789307,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.762492900
14108,0.2387417256832,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9817647933960,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.765963380
14109,0.2305925190449,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0283718109131,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.769453500
14110,0.2448300123215,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9626569747925,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.772944360
14111,0.2349280864,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0310235023499,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.776422080
14112,0.2481140494347,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9589519500732,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.779905020
14113,0.2331908196211,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0102853775024,Volt DC,1,T,2W,F,F,04/17/2025,22:31:57,.783383020
